rank,group,ntaxa,parent,nH2O,ZC,nC
genus,Aurantibacter,2,Flavobacteriaceae,-0.772602,-0.178727,5.082306
genus,Glaciihabitans,3,Microbacteriaceae,-0.699544,-0.145649,4.753574
genus,Frischella,2,Orbaceae,-0.752343,-0.185842,5.076172
genus,Brevirhabdus,1,Rhodobacteraceae,-0.726987,-0.128424,4.796795
genus,Allosediminivita,1,Rhodobacteraceae,-0.737206,-0.130007,4.810476
genus,Galbitalea,2,Microbacteriaceae,-0.694384,-0.160157,4.791708
genus,Diaminobutyricibacter,1,Microbacteriaceae,-0.712743,-0.138671,4.766792
genus,Rosavirus,4,Picornaviridae,-0.835126,-0.134649,4.956623
genus,Taibaiella,6,Chitinophagaceae,-0.782916,-0.163783,5.014788
genus,Arurhavirus,2,Rhabdoviridae,-0.797882,-0.16882,5.149282
genus,Asteriusvirus,2,Myoviridae,-0.816236,-0.145678,5.110648
genus,Andromedavirus,8,Siphoviridae,-0.783638,-0.142213,5.056587
genus,Candidatus Hepatobacter,1,,-0.777576,-0.161854,5
genus,Keratinibaculum,1,Tissierellaceae,-0.70203,-0.218806,5.13294
genus,Phutvirus,1,Autographiviridae,-0.76078,-0.108113,4.863962
genus,Spelaeicoccus,1,Brevibacteriaceae,-0.715586,-0.126563,4.749774
genus,Gorillibacterium,2,Paenibacillaceae,-0.74829,-0.169962,4.989852
genus,Acidithrix,2,Acidimicrobiaceae,-0.709253,-0.156267,4.865827
genus,Shanbavirus,2,Picornaviridae,-0.829928,-0.13637,4.966747
genus,Tepidibacillus,3,Bacillaceae,-0.72554,-0.207795,5.101113
genus,Nampongvirus,1,Myoviridae,-0.75783,-0.09662,4.802823
genus,Stopavirus,1,Autographiviridae,-0.734015,-0.140191,4.972598
genus,Pelagivirus,2,Autographiviridae,-0.738097,-0.134788,4.947124
genus,Loanvirus,1,Hantaviridae,-0.747376,-0.174016,5.013886
genus,Planktomarina,1,Rhodobacteraceae,-0.73829,-0.147644,4.855418
genus,Crocodylidpoxvirus,1,Poxviridae,-0.786091,-0.123499,4.969574
genus,Nioella,3,Rhodobacteraceae,-0.744059,-0.132235,4.815807
genus,Magnetospira,1,Rhodospirillaceae,-0.738988,-0.136439,4.86058
genus,Halocynthiibacter,3,Rhodobacteraceae,-0.734216,-0.143764,4.843805
genus,Candidatus Methanomethylophilus,2,Candidatus Methanomethylophilaceae,-0.73462,-0.139734,4.875045
genus,Tawavirus,1,Autographiviridae,-0.802778,-0.117417,4.973958
genus,Swingsia,2,Acetobacteraceae,-0.738886,-0.141064,4.849275
genus,Falsochrobactrum,2,Brucellaceae,-0.72916,-0.14973,4.874149
genus,Avisivirus,4,Picornaviridae,-0.829979,-0.123848,4.970699
genus,Candidatus Nanobsidianus,1,Nanopusillaceae,-0.75,-0.197183,5.277027
genus,Luteibaculum,1,Luteibaculaceae,-0.776907,-0.169378,5.04714
genus,Youngimonas,1,Rhodobacteraceae,-0.730321,-0.142601,4.827885
genus,Methylogaea,1,Methylococcaceae,-0.753213,-0.135388,4.889968
genus,Buttersvirus,3,Siphoviridae,-0.76736,-0.084559,4.76002
genus,Siminovitchvirus,3,Herelleviridae,-0.770086,-0.138512,5.022233
genus,Jimmervirus,3,Myoviridae,-0.757544,-0.161224,5.104452
genus,Abouovirus,2,Myoviridae,-0.75177,-0.166033,5.097528
genus,Anaerobacterium,1,Oscillospiraceae,-0.731393,-0.178105,5.002673
genus,Intestinimonas,4,,-0.742871,-0.14875,4.89841
genus,Candidatus Annandia,1,Enterobacteriaceae,-0.690528,-0.296068,5.365739
genus,Cnuella,1,Chitinophagaceae,-0.783933,-0.158215,5.00835
genus,Caldisalinibacter,1,Clostridiaceae,-0.693247,-0.217368,5.11096
genus,Mapvirus,2,Siphoviridae,-0.803283,-0.113767,4.942659
genus,Salinispira,1,Spirochaetaceae,-0.765247,-0.140526,4.974564
genus,Kiritimatiella,1,Kiritimatiellaceae,-0.789006,-0.109009,4.921271
genus,Salinivirga,1,Salinivirgaceae,-0.790699,-0.168428,5.105767
genus,Thermoanaerobaculum,1,Thermoanaerobaculaceae,-0.739688,-0.169113,4.919122
genus,Aureispira,1,Saprospiraceae,-0.787041,-0.172773,5.092603
genus,Oceanococcus,1,Ectothiorhodospiraceae,-0.757913,-0.123204,4.86058
genus,Pseudaestuariivita,2,Rhodobacteraceae,-0.743834,-0.13405,4.836605
genus,Tistlia,1,Rhodospirillaceae,-0.719742,-0.143388,4.799508
genus,Anoxybacter,1,,-0.718752,-0.217864,5.12778
genus,Limisphaera,1,Verrucomicrobia subdivision 3,-0.790629,-0.131685,4.9413
genus,Melghiribacillus,1,Bacillaceae,-0.761297,-0.181818,5.094818
genus,Unahavirus,5,Siphoviridae,-0.776605,-0.185259,5.185659
genus,Candidatus Aramenus,1,Sulfolobaceae,-0.632973,-0.179096,4.964865
genus,Likavirus,13,Siphoviridae,-0.774865,-0.103745,4.855602
genus,Lightbulbvirus,2,Podoviridae,-0.772549,-0.154221,5.094118
genus,Helsingorvirus,3,Siphoviridae,-0.773244,-0.169048,5.087347
genus,Porprismacovirus,32,Smacoviridae,-0.839617,-0.127306,5.033814
genus,Mobilisporobacter,1,Lachnospiraceae,-0.724033,-0.192931,5.058483
genus,Vespertilionpoxvirus,1,Poxviridae,-0.782656,-0.207919,5.25128
genus,Risungbinella,1,Thermoactinomycetaceae,-0.750572,-0.188401,5.087625
genus,Ursidibacter,2,Pasteurellaceae,-0.741195,-0.177684,5.02018
genus,Thermogutta,1,Thermoguttaceae,-0.778856,-0.141498,4.966547
genus,Igirivirus,1,Autographiviridae,-0.764169,-0.100686,4.868893
genus,Candidatus Saccharimonas,1,,-0.72948,-0.154881,4.932969
genus,Salinarchaeum,1,Natrialbaceae,-0.755901,-0.072755,4.734545
genus,Variibacter,1,Bradyrhizobiaceae,-0.721745,-0.152481,4.841797
genus,Tepidicaulis,2,Parvibaculaceae,-0.733967,-0.144333,4.849662
genus,Paradevosia,1,Devosiaceae,-0.723325,-0.151745,4.83634
genus,Baikalvirus,1,Myoviridae,-0.766574,-0.127697,4.949186
genus,Spiribacter,8,Ectothiorhodospiraceae,-0.741132,-0.119654,4.82035
genus,Murimonas,1,Lachnospiraceae,-0.767602,-0.165975,5.022228
genus,Dyophipapillomavirus,1,Papillomaviridae,-0.806059,-0.119106,5.03493
genus,Methylicorpusculum,1,Methylococcaceae,-0.747702,-0.163245,4.986054
genus,Enterovirga,2,Methylobacteriaceae,-0.716567,-0.138766,4.789474
genus,Sepunavirus,2,Herelleviridae,-0.770736,-0.157847,5.164913
genus,Acadianvirus,5,Siphoviridae,-0.747013,-0.090682,4.71323
genus,Luminiphilus,1,Halieaceae,-0.748665,-0.131428,4.858754
genus,Rehaibacterium,1,Xanthomonadaceae,-0.742397,-0.133481,4.847048
genus,Subteminivirus,1,Inoviridae,-0.738436,-0.131084,4.830947
genus,Prunevirus,3,Betaflexiviridae,-0.809161,-0.141231,5.107502
genus,Scuticavirus,1,Inoviridae,-0.782393,-0.10024,4.775332
genus,Desulfocarbo,1,Desulfarculaceae,-0.729401,-0.156497,4.886161
genus,Mumia,6,Nocardioidaceae,-0.712049,-0.120952,4.729641
genus,Pandoravirus,6,,-0.789698,-0.054244,4.704032
genus,Microbacter,1,Porphyromonadaceae,-0.800974,-0.172924,5.088203
genus,Lucifera,1,Veillonellaceae,-0.720197,-0.186117,4.966447
genus,Dyosigmapapillomavirus,1,Papillomaviridae,-0.818289,-0.109722,4.961497
genus,Allosalinactinospora,1,Nocardiopsaceae,-0.732052,-0.106007,4.758751
genus,Candidatus Nitrosotenuis,5,,-0.700533,-0.190986,4.998554
genus,Candidatus Nitrosocosmicus,5,Nitrososphaeraceae,-0.729845,-0.178856,5.039158
genus,Neochlamydia,4,Parachlamydiaceae,-0.747283,-0.194202,5.1121
genus,Emdodecavirus,3,Myoviridae,-0.812984,-0.135195,5.064303
genus,Novosibovirus,2,Autographiviridae,-0.750537,-0.128747,4.928592
genus,Lutibaculum,1,Rhodobiaceae,-0.730031,-0.133437,4.815987
genus,Falsirhodobacter,3,Rhodobacteraceae,-0.730302,-0.13995,4.818124
genus,Canibacter,3,Microbacteriaceae,-0.702354,-0.150909,4.812599
genus,Consotaella,1,Aurantimonadaceae,-0.716091,-0.141831,4.812696
genus,Izhakiella,2,Erwiniaceae,-0.745845,-0.152492,4.931145
genus,Protobacilladnavirus,7,Bacilladnaviridae,-0.843387,-0.080257,4.994734
genus,Terrilactibacillus,2,Bacillaceae,-0.735407,-0.19568,5.07384
genus,Haloimpatiens,2,Clostridiaceae,-0.705861,-0.212203,5.101625
genus,Smithella,5,Syntrophaceae,-0.723683,-0.173074,4.993307
genus,Grablovirus,3,Geminiviridae,-0.833709,-0.094108,5.064112
genus,Aliihoeflea,1,Phyllobacteriaceae,-0.728828,-0.140519,4.827946
genus,Sulfurisoma,1,Sterolibacteriaceae,-0.732359,-0.149064,4.848097
genus,Thermorudis,1,,-0.737739,-0.159292,4.899821
genus,Glycocaulis,3,Maricaulaceae,-0.738819,-0.121064,4.782385
genus,Halocalculus,1,Halobacteriaceae,-0.761311,-0.080018,4.75671
genus,Methyloceanibacter,6,Hyphomicrobiaceae,-0.734025,-0.14169,4.837594
genus,Formosimonas,1,Burkholderiaceae,-0.741099,-0.156897,4.922568
genus,Algisphaera,1,Phycisphaeraceae,-0.762109,-0.123313,4.862425
genus,Paludisphaera,3,Isosphaeraceae,-0.748959,-0.125089,4.830137
genus,Gemygorvirus,6,Genomoviridae,-0.922231,-0.060186,5.030381
genus,Gemykroznavirus,1,Genomoviridae,-0.867287,-0.113046,5.074419
genus,Gemytondvirus,1,Genomoviridae,-0.926822,-0.120817,5.235659
genus,Vulgatibacter,1,Vulgatibacteraceae,-0.719284,-0.124582,4.776099
genus,Labilithrix,1,Labilitrichaceae,-0.717702,-0.114937,4.734617
genus,Pseudooctadecabacter,1,Rhodobacteraceae,-0.739189,-0.133316,4.810604
genus,Flavimarina,1,Flavobacteriaceae,-0.775184,-0.17289,5.071227
genus,Sediminibacter,1,Flavobacteriaceae,-0.777141,-0.171999,5.073785
genus,Rhizocola,1,Micromonosporaceae,-0.732013,-0.130134,4.777078
genus,Candidatus Methanoperedens,2,Candidatus Methanoperedenaceae,-0.719028,-0.191348,5.027575
genus,Patiriisocius,2,Flavobacteriaceae,-0.75923,-0.1779,5.056107
genus,Candidatus Micropelagos,1,,-0.73521,-0.151407,4.911194
genus,Potamipivirus,1,Picornaviridae,-0.769835,-0.152486,4.955921
genus,Pseudocitrobacter,3,Enterobacteriaceae,-0.751142,-0.154938,4.931982
genus,Litoribacterium,1,Bacillaceae,-0.763636,-0.16669,5.028431
genus,Suwonvirus,2,Chaseviridae,-0.762322,-0.126891,4.902308
genus,Necropsobacter,1,Pasteurellaceae,-0.743335,-0.173908,4.99442
genus,Bythopirellula,2,Lacipirellulaceae,-0.764284,-0.1285,4.888335
genus,Platypuvirus,1,Alphaflexiviridae,-0.784577,-0.093921,4.893654
genus,Candidatus Contendobacter,1,Candidatus Competibacteraceae,-0.749286,-0.150919,4.930844
genus,Mguuvirus,1,Autographiviridae,-0.777327,-0.094567,4.850601
genus,Orthoavulavirus,8,Paramyxoviridae,-0.701616,-0.154238,4.893554
genus,Iapetusvirus,1,Myoviridae,-0.795718,-0.126456,5.001755
genus,Jiaoyazivirus,1,Autographiviridae,-0.764608,-0.10406,4.841114
genus,Miniambidensovirus,1,Parvoviridae,-0.834881,-0.110218,5.038538
genus,Betachrysovirus,6,Chrysoviridae,-0.769871,-0.100068,4.822947
genus,Pettyvirus,1,Autographiviridae,-0.783079,-0.126442,4.973856
genus,Pagevirus,6,Podoviridae,-0.781296,-0.126665,4.99876
genus,Slashvirus,4,Siphoviridae,-0.774242,-0.146739,5.061801
genus,Cinunavirus,1,Siphoviridae,-0.75735,-0.109753,4.846944
genus,Endomicrobium,2,Endomicrobiaceae,-0.710522,-0.202053,5.021982
genus,Candidatus Tachikawaea,1,Enterobacteriaceae,-0.717879,-0.244118,5.227805
genus,Candidatus Nitrosopelagicus,1,,-0.704561,-0.188166,5.019977
genus,Methyloglobulus,1,Methylococcaceae,-0.746047,-0.166222,4.973435
genus,Murrayvirus,2,Podoviridae,-0.769673,-0.095545,4.855039
genus,Pradovirus,5,Autographiviridae,-0.780265,-0.098035,4.861916
genus,Sanovirus,3,Siphoviridae,-0.795503,-0.100541,4.919586
genus,Candidatus Walczuchella,1,,-0.736694,-0.214562,5.193044
genus,Jwalphavirus,2,Podoviridae,-0.764574,-0.122803,4.911435
genus,Sakobuvirus,1,Picornaviridae,-0.815334,-0.13097,4.858676
genus,Diegovirus,2,Podoviridae,-0.759003,-0.098663,4.893885
genus,Mustelpoxvirus,1,Poxviridae,-0.768118,-0.185719,5.157119
genus,Anaerosolibacter,1,Clostridiaceae,-0.714032,-0.199986,5.05326
genus,Methyloprofundus,1,Methylococcaceae,-0.750178,-0.173823,5.015894
genus,Cetia,1,Nautiliaceae,-0.735561,-0.240388,5.233289
genus,Chordovirus,2,Betaflexiviridae,-0.771821,-0.174441,5.127804
genus,Halomicroarcula,4,Haloarculaceae,-0.759002,-0.082164,4.765663
genus,Candidatus Thioglobus,4,,-0.711373,-0.183758,4.984369
genus,Dethiosulfatarculus,1,Desulfarculaceae,-0.721374,-0.178682,4.952437
genus,Oricola,3,Phyllobacteriaceae,-0.735078,-0.138501,4.83073
genus,Johnsonvirus,3,Podoviridae,-0.75115,-0.121682,4.893102
genus,Agricanvirus,6,Myoviridae,-0.772317,-0.13522,4.962015
genus,Hunnivirus,2,Picornaviridae,-0.87001,-0.126614,5.024043
genus,Candidatus Halobonum,3,Halorubraceae,-0.76305,-0.073606,4.734258
genus,Eisenbergiella,4,Lachnospiraceae,-0.784045,-0.1618,5.040728
genus,Ampunavirus,2,Autographiviridae,-0.774236,-0.097979,4.851564
genus,Mucinivorans,1,Rikenellaceae,-0.618831,-0.200913,4.977273
genus,Arcticiflavibacter,1,Flavobacteriaceae,-0.768499,-0.179508,5.093381
genus,Sextaecvirus,2,Siphoviridae,-0.778158,-0.156,5.146607
genus,Moheibacter,2,Weeksellaceae,-0.787087,-0.178921,5.117417
genus,Chishuiella,1,Weeksellaceae,-0.774977,-0.184868,5.129052
genus,Fluviicoccus,1,Moraxellaceae,-0.745095,-0.147648,4.899527
genus,Candidatus Symbiobacter,1,Comamonadaceae,-0.743811,-0.134753,4.870793
genus,Pullulanibacillus,2,Sporolactobacillaceae,-0.749301,-0.187892,5.06073
genus,Methylobrevis,2,,-0.711352,-0.141044,4.763923
genus,Athalassotoga,1,Mesoaciditogaceae,-0.740333,-0.211836,5.098522
genus,Chryseomicrobium,2,Planococcaceae,-0.741269,-0.181374,5.026432
genus,Mivedwarsatellite,2,Alphasatellitidae,-0.825,-0.140845,5.198214
genus,Candidatus Xenolissoclinum,1,Anaplasmataceae,-0.704734,-0.179869,4.967456
genus,Dankookia,1,Acetobacteraceae,-0.722398,-0.13587,4.761199
genus,Vespertiliibacter,1,Pasteurellaceae,-0.734723,-0.180731,5.022679
genus,Acuticoccus,4,Amorphaceae,-0.716227,-0.141619,4.766839
genus,Gynuella,1,Saccharospirillaceae,-0.772871,-0.14276,4.966159
genus,Candidatus Phycosocius,1,,-0.725171,-0.141824,4.811684
genus,Hanstruepera,2,Flavobacteriaceae,-0.780553,-0.174262,5.085298
genus,Trigintaduovirus,2,Siphoviridae,-0.767089,-0.083424,4.751358
genus,Yushanvirus,2,Chaseviridae,-0.768417,-0.121074,4.915543
genus,Youhaiella,1,Devosiaceae,-0.722033,-0.152607,4.830814
genus,Defluviitalea,2,Defluviitaleaceae,-0.71556,-0.212131,5.112555
genus,Pithovirus,1,Pithoviridae,-0.816712,-0.157287,5.118207
genus,Vulnificusvirus,1,Myoviridae,-0.748107,-0.142115,4.976916
genus,Crenobacter,4,Neisseriaceae,-0.731006,-0.150792,4.842705
genus,Zhizhongheella,1,Comamonadaceae,-0.739014,-0.140932,4.85423
genus,Fabenesatellite,1,Alphasatellitidae,-0.830605,-0.17551,5.231317
genus,Candidatus Magnetobacterium,1,Nitrospiraceae,-0.723881,-0.172531,4.981534
genus,Caroctavirus,1,Autographiviridae,-0.756748,-0.11926,4.90464
genus,Milvetsatellite,1,Alphasatellitidae,-0.89894,-0.143904,5.303887
genus,Clostunsatellite,4,Alphasatellitidae,-0.919123,-0.114831,5.240351
genus,Halapricum,2,Haloarculaceae,-0.75865,-0.080378,4.768284
genus,Candidatus Cyclonatronum,1,,-0.789706,-0.143533,4.994748
genus,Serpentinomonas,2,Comamonadaceae,-0.735422,-0.142487,4.840048
genus,Candidatus Phaeomarinobacter,1,Parvibaculaceae,-0.732063,-0.130179,4.804127
genus,Lokivirus,2,Siphoviridae,-0.775366,-0.133577,4.943831
genus,Farahnazvirus,1,Siphoviridae,-0.785575,-0.094551,4.865497
genus,Rigallicvirus,1,Siphoviridae,-0.786113,-0.119436,4.925642
genus,Hawkeyevirus,1,Siphoviridae,-0.787925,-0.099853,4.904169
genus,Otagovirus,2,Myoviridae,-0.775818,-0.130816,4.950457
genus,Okeania,2,Oscillatoriaceae,-0.752108,-0.168512,5.040256
genus,Sawgrhavirus,1,Rhabdoviridae,-0.814381,-0.142865,5.064381
genus,Aestuariispira,1,Rhodospirillaceae,-0.742341,-0.141729,4.889788
genus,Seonamhaeicola,6,Flavobacteriaceae,-0.781499,-0.179521,5.102978
genus,Kochitakasuvirus,2,Podoviridae,-0.755682,-0.11134,4.875437
genus,Mobilitalea,1,Lachnospiraceae,-0.737312,-0.190217,5.078832
genus,Parapontixanthobacter,1,Erythrobacteraceae,-0.740207,-0.12345,4.828267
genus,Treiszetapapillomavirus,1,Papillomaviridae,-0.80129,-0.116665,4.969124
genus,Dyopsipapillomavirus,1,Papillomaviridae,-0.800962,-0.103871,4.978222
genus,Dyoomegapapillomavirus,1,Papillomaviridae,-0.80507,-0.098568,4.936236
genus,Treisdeltapapillomavirus,1,Papillomaviridae,-0.816294,-0.097667,4.967411
genus,Frigidibacter,1,Rhodobacteraceae,-0.714955,-0.146791,4.772713
genus,Parafilimonas,1,Chitinophagaceae,-0.788986,-0.173787,5.070037
genus,Lauvirus,1,Autographiviridae,-0.746169,-0.144549,4.978339
genus,Timonella,1,,-0.7062,-0.136542,4.770104
genus,Motiliproteus,4,Oceanospirillaceae,-0.742776,-0.143951,4.914726
genus,Nonagvirus,5,Siphoviridae,-0.779381,-0.119272,4.950762
genus,Longimonas,1,Rhodothermaceae,-0.781225,-0.095476,4.845419
genus,Kineothrix,1,Lachnospiraceae,-0.748247,-0.177799,5.032648
genus,Candidatus Stoquefichus,3,Erysipelotrichaceae,-0.759218,-0.19988,5.131557
genus,Candidatus Soleaferrea,1,,-0.744353,-0.152795,4.950882
genus,Aestuariicella,1,,-0.760702,-0.137812,4.909649
genus,Boseongicola,4,Rhodobacteraceae,-0.73692,-0.139815,4.818828
genus,Aestuariivita,1,Rhodobacteraceae,-0.741438,-0.139579,4.84183
genus,Novibacillus,1,Thermoactinomycetaceae,-0.754487,-0.165823,5.019641
genus,Magnetofaba,1,Magnetococcaceae,-0.746919,-0.129052,4.870058
genus,Basilea,1,Alcaligenaceae,-0.739658,-0.170522,4.991587
genus,Kallipyga,2,,-0.74254,-0.164155,5.003899
genus,Senegalimassilia,2,Coriobacteriaceae,-0.737575,-0.127317,4.795578
genus,Roseiarcus,1,Roseiarcaceae,-0.722842,-0.137526,4.771902
genus,Paludibaculum,1,Bryobacteraceae,-0.756419,-0.139497,4.878183
genus,Mizugakiibacter,1,Rhodanobacteraceae,-0.740612,-0.132853,4.82171
genus,Flavicella,2,Flavobacteriaceae,-0.776661,-0.18019,5.093091
genus,Labilibacter,2,Marinilabiliaceae,-0.788645,-0.172942,5.09393
genus,Anaeromicrobium,1,Clostridiaceae,-0.704458,-0.210769,5.088838
genus,Verrucosispora,7,Micromonosporaceae,-0.723856,-0.11892,4.745678
genus,Algimonas,1,Robiginitomaculaceae,-0.733147,-0.137254,4.843595
genus,Almendravirus,3,Rhabdoviridae,-0.806954,-0.170894,5.232701
genus,Treisepsilonpapillomavirus,1,Papillomaviridae,-0.832969,-0.069819,4.917576
genus,Gutovirus,1,Autographiviridae,-0.775973,-0.112843,4.930537
genus,Saclayvirus,5,Myoviridae,-0.789772,-0.14738,5.064002
genus,Daemvirus,1,Autographiviridae,-0.772919,-0.128364,4.957786
genus,Spongiivirga,1,Flavobacteriaceae,-0.769363,-0.174217,5.065733
genus,Risjevirus,2,Autographiviridae,-0.787445,-0.092336,4.852453
genus,Hartmannibacter,1,,-0.718017,-0.147484,4.817604
genus,Aalivirus,1,Picornaviridae,-0.812164,-0.135905,5.029851
genus,Sclerotimonavirus,2,Mymonaviridae,-0.72379,-0.1616,4.993252
genus,Mariniphaga,2,Prolixibacteraceae,-0.803153,-0.169081,5.094986
genus,Tamilnaduibacter,1,Alteromonadaceae,-0.761657,-0.115119,4.888166
genus,Lichenicola,1,Acetobacteraceae,-0.722124,-0.138971,4.798673
genus,Ghiorsea,1,,-0.73571,-0.166536,4.961763
genus,Crenalkalicoccus,1,Acetobacteraceae,-0.72207,-0.136408,4.771509
genus,Metakosakonia,3,Enterobacteriaceae,-0.753896,-0.149213,4.917068
genus,Negarvirus,1,Podoviridae,-0.823324,-0.138335,5.118284
genus,Bernalvirus,2,Siphoviridae,-0.766803,-0.075528,4.720856
genus,Gaiavirus,1,Siphoviridae,-0.810403,-0.087072,4.883615
genus,Enterobacillus,1,Hafniaceae,-0.750741,-0.151623,4.922051
genus,Salovirus,1,Caliciviridae,-0.751569,-0.129807,4.821802
genus,Actinoallomurus,1,Thermomonosporaceae,-0.723878,-0.117354,4.749377
genus,Paenactinomyces,1,Thermoactinomycetaceae,-0.756697,-0.178754,5.05908
genus,Sunrhavirus,2,Rhabdoviridae,-0.799476,-0.167435,5.156219
genus,Nereusvirus,1,Myoviridae,-0.783081,-0.115002,4.925215
genus,Atlauavirus,1,Myoviridae,-0.789017,-0.115915,4.936829
genus,Paramesorhizobium,1,Phyllobacteriaceae,-0.727151,-0.151302,4.856915
genus,Sporohalobacter,1,Halobacteroidaceae,-0.681296,-0.19503,5.027009
genus,Pseudogracilibacillus,1,Bacillaceae,-0.740099,-0.197868,5.08562
genus,Mesoaciditoga,1,Mesoaciditogaceae,-0.729401,-0.215584,5.098939
genus,Thermopetrobacter,1,,-0.727273,-0.150903,4.896806
genus,Methyloterricola,1,Methylococcaceae,-0.747767,-0.142217,4.887311
genus,Thermoflexus,1,Thermoflexaceae,-0.768962,-0.167035,4.988062
genus,Gajwadongvirus,2,Autographiviridae,-0.777007,-0.126194,4.953757
genus,Candidatus Moduliflexus,1,,-0.776172,-0.137243,5.009809
genus,Candidatus Vecturithrix,1,,-0.787352,-0.163248,5.081004
genus,Candidatus Nitrosotalea,5,,-0.70292,-0.188677,4.985146
genus,Halopolyspora,1,,-0.727494,-0.104459,4.748155
genus,Neosynechococcus,1,Leptolyngbyaceae,-0.75,-0.161959,4.967164
genus,Thiopseudomonas,1,Pseudomonadaceae,-0.740426,-0.143848,4.906383
genus,Tianweitania,2,Phyllobacteriaceae,-0.726055,-0.145759,4.831841
genus,Halovulum,1,Rhodobacteraceae,-0.723014,-0.140248,4.793621
genus,Emcibacter,1,Emcibacteraceae,-0.747488,-0.143588,4.910885
genus,Pahsextavirus,1,Chaseviridae,-0.769989,-0.120095,4.918346
genus,Chitinivibrio,1,Chitinivibrionaceae,-0.782334,-0.140587,5.005557
genus,Convivina,1,Lactobacillaceae,-0.733203,-0.168572,4.97451
genus,Candidatus Schmidhempelia,1,Orbaceae,-0.749605,-0.180275,5.058415
genus,Dakarella,1,Sutterellaceae,-0.722678,-0.157399,4.877198
genus,Candidatus Chloroploca,3,Oscillochloridaceae,-0.743186,-0.152424,4.893484
genus,Desulfoprunum,1,Desulfobulbaceae,-0.734669,-0.161999,4.938288
genus,Aureibacillus,1,Bacillaceae,-0.756691,-0.168387,5.014641
genus,Candidatus Nucleicultrix,1,Caedimonadaceae,-0.73344,-0.194694,5.060742
genus,Permianibacter,2,Pseudomonadaceae,-0.753823,-0.143827,4.916445
genus,Ascidiaceihabitans,1,Rhodobacteraceae,-0.740568,-0.136836,4.823811
genus,Parasaccharibacter,1,Acetobacteraceae,-0.742325,-0.130346,4.845395
genus,Pasivirus,1,Picornaviridae,-0.849719,-0.13526,5.00225
genus,Penstyldensovirus,1,Parvoviridae,-0.798189,-0.082328,5.017451
genus,Penstylhamaparvovirus,1,Parvoviridae,-0.81903,-0.074871,5.023017
genus,Cuevavirus,1,Filoviridae,-0.789931,-0.140355,5.021728
genus,Marinagarivorans,1,Cellvibrionaceae,-0.751648,-0.143987,4.914232
genus,Higrevirus,1,Kitaviridae,-0.811571,-0.171381,5.071349
genus,Rouxiella,4,Yersiniaceae,-0.742896,-0.162346,4.932961
genus,Pseudobacteriovorax,1,Pseudobacteriovoracaceae,-0.764902,-0.152211,5.007605
genus,Haloprofundus,3,Haloferacaceae,-0.761061,-0.084053,4.782159
genus,Gemykrogvirus,3,Genomoviridae,-0.979564,-0.03459,5.147356
genus,Aquimixticola,1,Rhodobacteraceae,-0.722632,-0.142555,4.802924
genus,Amphiplicatus,1,Parvularculaceae,-0.738518,-0.131868,4.811559
genus,Mesocricetibacter,1,Pasteurellaceae,-0.737929,-0.174141,4.99089
genus,Cricetibacter,1,Pasteurellaceae,-0.745632,-0.176663,5.014307
genus,Kusarnavirus,1,Marnaviridae,-0.819773,-0.144392,5.05549
genus,Numidum,1,Bacillaceae,-0.74093,-0.168609,4.985152
genus,Nigerium,1,Propionibacteriaceae,-0.716672,-0.124585,4.757971
genus,Litorivivens,1,,-0.753943,-0.137118,4.911544
genus,Phaeodactylibacter,2,Haliscomenobacteraceae,-0.804888,-0.141423,4.984449
genus,Pseudactinotalea,4,Cellulomonadaceae,-0.716327,-0.116903,4.714149
genus,Testudinibacter,1,Pasteurellaceae,-0.735507,-0.169475,4.963466
